GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
120430004,0,0,0,0,0,0,146,41,102
120430005,0,0,0,0,0,0,667,222,440
120430006,0,0,0,0,0,0,381,273,103
120430007,0,0,0,0,0,0,506,167,336
120430008,0,0,0,0,0,0,794,326,460
120430009,0,0,0,0,0,0,91,33,58
120430010,0,0,0,0,0,0,125,68,56
120430011,0,0,0,0,0,0,283,84,198
120430012,0,0,0,0,0,0,119,117,1
120430013,0,0,0,0,0,0,327,93,230
120450001,0,0,0,0,0,0,0,0,0
120450002,0,0,0,0,0,0,1379,343,1016
120450003,0,0,0,0,0,0,1259,364,884
120450004,0,0,0,0,0,0,1117,257,845
120450005,0,0,0,0,0,0,1065,644,416
120450006,0,0,0,0,0,0,1335,258,1064
120450007,0,0,0,0,0,0,221,46,171
120450008,0,0,0,0,0,0,502,145,352
120450009,0,0,0,0,0,0,188,52,134
120450010,0,0,0,0,0,0,139,40,98
120470001,0,0,0,0,0,0,961,326,624
120470002,0,0,0,0,0,0,746,548,194
120470003,0,0,0,0,0,0,739,377,355
120470004,0,0,0,0,0,0,983,329,647
120470005,0,0,0,0,0,0,771,301,466
120470006,0,0,0,0,0,0,274,106,167
120470007,0,0,0,0,0,0,515,234,277
120470008,0,0,0,0,0,0,596,141,449
120490001,0,0,0,0,0,0,262,48,212
120490002,0,0,0,0,0,0,600,325,274
120490003,0,0,0,0,0,0,453,138,309
120490004,0,0,0,0,0,0,712,214,487
120490005,0,0,0,0,0,0,252,68,183
120490006,0,0,0,0,0,0,422,141,279
120490007,0,0,0,0,0,0,1308,446,847
120490008,0,0,0,0,0,0,286,273,13
120490009,0,0,0,0,0,0,1190,293,880
120490010,0,0,0,0,0,0,559,198,352
120490011,0,0,0,0,0,0,422,214,205
120490012,0,0,0,0,0,0,946,210,722
120510001,0,0,0,0,0,0,503,279,219
120510002,0,0,0,0,0,0,466,255,206
120510003,0,0,0,0,0,0,579,230,345
120510004,0,0,0,0,0,0,7,1,6
120510005,0,0,0,0,0,0,754,748,3
120510006,0,0,0,0,0,0,538,535,2
120510007,0,0,0,0,0,0,252,59,193
120510008,0,0,0,0,0,0,57,24,32
120510009,0,0,0,0,0,0,30,12,17
120510010,0,0,0,0,0,0,306,140,166
120510011,0,0,0,0,0,0,231,107,123
120510012,0,0,0,0,0,0,782,360,414
120510013,0,0,0,0,0,0,523,229,291
120510014,0,0,0,0,0,0,410,210,196
120510015,0,0,0,0,0,0,571,187,375
120510016,0,0,0,0,0,0,533,155,370
120510017,0,0,0,0,0,0,285,61,224
120510018,0,0,0,0,0,0,659,266,377
120510019,0,0,0,0,0,0,27,11,16
120510020,0,0,0,0,0,0,19,9,10
120510021,0,0,0,0,0,0,394,184,205
120510022,0,0,0,0,0,0,138,79,56
120510023,0,0,0,0,0,0,557,168,382
120510024,0,0,0,0,0,0,179,61,116
120510025,0,0,0,0,0,0,302,108,193
120510026,0,0,0,0,0,0,434,178,254
120510027,0,0,0,0,0,0,94,39,54
120510028,0,0,0,0,0,0,666,162,500
120510029,0,0,0,0,0,0,583,141,435
120530001,0,0,0,0,0,0,1036,367,653
120530002,0,0,0,0,0,0,614,203,402
120530003,0,0,0,0,0,0,623,237,380
120530004,0,0,0,0,0,0,968,436,517
120530005,0,0,0,0,0,0,1182,478,687
120530006,0,0,0,0,0,0,1592,593,983
120530007,0,0,0,0,0,0,1704,650,1038
120530008,0,0,0,0,0,0,2453,1019,1407
120530009,0,0,0,0,0,0,1778,587,1159
120530010,0,0,0,0,0,0,1164,446,700
120530011,0,0,0,0,0,0,680,543,131
120530012,0,0,0,0,0,0,3115,1372,1712
120530013,0,0,0,0,0,0,598,300,290
120530014,0,0,0,0,0,0,1314,587,711
120530015,0,0,0,0,0,0,1306,766,527
120530016,0,0,0,0,0,0,1255,568,664
120530017,0,0,0,0,0,0,2421,936,1471
120530018,0,0,0,0,0,0,1428,705,703
120530019,0,0,0,0,0,0,2683,1324,1314
120530020,0,0,0,0,0,0,2157,1161,973
120530021,0,0,0,0,0,0,1835,966,849
120530022,0,0,0,0,0,0,1908,1018,861
120530023,0,0,0,0,0,0,1595,735,845
120530024,0,0,0,0,0,0,1648,932,702
120530025,0,0,0,0,0,0,1900,945,929
120530026,0,0,0,0,0,0,1157,504,633
120530027,0,0,0,0,0,0,655,277,372
120530028,0,0,0,0,0,0,1662,860,779
120530029,0,0,0,0,0,0,2683,1500,1152
120530030,0,0,0,0,0,0,1716,662,1038
120530031,0,0,0,0,0,0,1010,471,523
120530032,0,0,0,0,0,0,998,554,428
120530033,0,0,0,0,0,0,1255,646,592
120530034,0,0,0,0,0,0,1228,711,502
120530035,0,0,0,0,0,0,1354,574,768
120530036,0,0,0,0,0,0,742,403,331
120530037,0,0,0,0,0,0,1122,435,671
120530038,0,0,0,0,0,0,2190,1032,1140
120530039,0,0,0,0,0,0,1369,809,541
120530040,0,0,0,0,0,0,2095,1135,938
120530041,0,0,0,0,0,0,656,373,275
120530042,0,0,0,0,0,0,2218,1001,1193
120530043,0,0,0,0,0,0,2667,1254,1384
120530044,0,0,0,0,0,0,2205,1151,1039
120530045,0,0,0,0,0,0,2921,1594,1290
120530046,0,0,0,0,0,0,1993,1055,911
120530047,0,0,0,0,0,0,2889,1106,1772
120530048,0,0,0,0,0,0,1055,495,550
120530049,0,0,0,0,0,0,1540,746,785
120530050,0,0,0,0,0,0,1607,867,724
120530051,0,0,0,0,0,0,2569,1298,1254
120530052,0,0,0,0,0,0,425,192,228
120530053,0,0,0,0,0,0,738,310,411
120530054,0,0,0,0,0,0,1511,702,798
120530055,0,0,0,0,0,0,1006,405,595
120530056,0,0,0,0,0,0,1704,887,795
120550001,0,0,0,0,0,0,208,60,145
120550002,0,0,0,0,0,0,1337,534,798
120550003,0,0,0,0,0,0,1455,1064,381
120550004,0,0,0,0,0,0,1106,317,772
120550005,0,0,0,0,0,0,107,46,60
120550006,0,0,0,0,0,0,1365,589,763
120550007,0,0,0,0,0,0,586,253,328
120550008,0,0,0,0,0,0,327,141,183
120550009,0,0,0,0,0,0,127,55,71
120550010,0,0,0,0,0,0,1388,569,799
120550011,0,0,0,0,0,0,226,93,130
120550012,0,0,0,0,0,0,1770,725,1019
120550013,0,0,0,0,0,0,1403,506,888
120550014,0,0,0,0,0,0,813,447,355
120550015,0,0,0,0,0,0,1145,519,614
120550016,0,0,0,0,0,0,232,228,4
120550017,0,0,0,0,0,0,0,0,0
120550018,0,0,0,0,0,0,387,181,206
120550019,0,0,0,0,0,0,7,3,4
120550020,0,0,0,0,0,0,1216,417,787
120550021,0,0,0,0,0,0,1153,498,638
120550022,0,0,0,0,0,0,0,0,0
120550023,0,0,0,0,0,0,129,56,71
120550024,0,0,0,0,0,0,770,250,512
120550025,0,0,0,0,0,0,1807,613,1175
120550026,0,0,0,0,0,0,760,258,494
120550027,0,0,0,0,0,0,132,45,86
120550028,0,0,0,0,0,0,313,106,204
120550029,0,0,0,0,0,0,285,95,187
120550030,0,0,0,0,0,0,681,228,448
120550031,0,0,0,0,0,0,699,234,460
120550032,0,0,0,0,0,0,18,6,12
120550033,0,0,0,0,0,0,314,105,206
120550034,0,0,0,0,0,0,1606,538,1055
120550035,0,0,0,0,0,0,1928,646,1267
120550036,0,0,0,0,0,0,0,0,0
120550037,0,0,0,0,0,0,3,1,2
120550038,0,0,0,0,0,0,1190,399,782
120550039,0,0,0,0,0,0,547,247,293
120550040,0,0,0,0,0,0,29,13,16
120550041,0,0,0,0,0,0,2292,1035,1228
120550042,0,0,0,0,0,0,2197,720,1454
120550043,0,0,0,0,0,0,39,13,26
120550044,0,0,0,0,0,0,1474,483,976
120550045,0,0,0,0,0,0,9,3,6
120550046,0,0,0,0,0,0,717,235,474
120550047,0,0,0,0,0,0,175,65,108
120550048,0,0,0,0,0,0,547,226,317
120550049,0,0,0,0,0,0,99,41,57
120550050,0,0,0,0,0,0,1777,735,1029
120550051,0,0,0,0,0,0,1364,559,787
120550052,0,0,0,0,0,0,180,133,47
120550053,0,0,0,0,0,0,235,110,125
120550054,0,0,0,0,0,0,0,0,0
120550055,0,0,0,0,0,0,53,25,28
120550056,0,0,0,0,0,0,0,0,0
120550057,0,0,0,0,0,0,0,0,0
120550058,0,0,0,0,0,0,25,12,13
120550059,0,0,0,0,0,0,61,22,39
120550060,0,0,0,0,0,0,521,209,306
120550061,0,0,0,0,0,0,28,11,17
120550062,0,0,0,0,0,0,1580,632,938
120550063,0,0,0,0,0,0,1682,780,889
120550064,0,0,0,0,0,0,1231,571,651
120550065,0,0,0,0,0,0,606,281,320
120550066,0,0,0,0,0,0,319,148,169
120550067,0,0,0,0,0,0,3,1,2
120570001,0,0,0,0,0,0,1971,1139,816
120570002,0,0,0,0,0,0,2475,1309,1147
120570003,0,0,0,0,0,0,2370,1413,939
120570004,0,0,0,0,0,0,2036,1080,929
120570005,0,0,0,0,0,0,1084,575,494
120570006,0,0,0,0,0,0,1637,785,839
120570007,0,0,0,0,0,0,1624,730,879
120570008,0,0,0,0,0,0,1495,669,822
120570009,0,0,0,0,0,0,1594,709,869
120570010,0,0,0,0,0,0,1910,991,893
120570011,0,0,0,0,0,0,1289,706,570
120570012,0,0,0,0,0,0,1126,542,575
120570013,0,0,0,0,0,0,2326,838,1476
120570014,0,0,0,0,0,0,2282,1008,1252
120570015,0,0,0,0,0,0,2165,1015,1128
120570016,0,0,0,0,0,0,2419,1203,1197
120570017,0,0,0,0,0,0,895,373,515
120570018,0,0,0,0,0,0,161,67,93
120570019,0,0,0,0,0,0,2443,1221,1201
120570020,0,0,0,0,0,0,1956,1034,907
120570021,0,0,0,0,0,0,1960,878,1070
120570022,0,0,0,0,0,0,1303,378,918
120570023,0,0,0,0,0,0,2478,1030,1426
120570024,0,0,0,0,0,0,1992,825,1157
120570025,0,0,0,0,0,0,1944,651,1282
120570026,0,0,0,0,0,0,903,486,414
120570027,0,0,0,0,0,0,735,433,296
120570028,0,0,0,0,0,0,1153,665,480
120570029,0,0,0,0,0,0,972,540,424
120570030,0,0,0,0,0,0,1955,849,1098
120570031,0,0,0,0,0,0,397,212,180
120570032,0,0,0,0,0,0,259,135,122
120570033,0,0,0,0,0,0,256,194,61
120570034,0,0,0,0,0,0,211,138,71
120570035,0,0,0,0,0,0,783,570,207
120570036,0,0,0,0,0,0,1488,1336,145
120570037,0,0,0,0,0,0,1616,1066,538
120570038,0,0,0,0,0,0,1128,639,472
120570039,0,0,0,0,0,0,200,139,57
120570040,0,0,0,0,0,0,1104,1021,79
120570041,0,0,0,0,0,0,2203,1471,720
120570042,0,0,0,0,0,0,1694,1622,68
120570043,0,0,0,0,0,0,1179,1012,156
120570044,0,0,0,0,0,0,0,0,0
120570045,0,0,0,0,0,0,0,0,0
120570046,0,0,0,0,0,0,0,0,0
120570047,0,0,0,0,0,0,0,0,0
120570048,0,0,0,0,0,0,0,0,0
120570049,0,0,0,0,0,0,0,0,0
120570050,0,0,0,0,0,0,0,0,0
120570051,0,0,0,0,0,0,1337,1182,146
120570052,0,0,0,0,0,0,1867,1218,624
120570053,0,0,0,0,0,0,752,455,289
120570054,0,0,0,0,0,0,1875,1140,724
120570055,0,0,0,0,0,0,169,102,66
120570056,0,0,0,0,0,0,1548,1028,509
120570057,0,0,0,0,0,0,3,2,1
120570058,0,0,0,0,0,0,0,0,0
120570059,0,0,0,0,0,0,0,0,0
120570060,0,0,0,0,0,0,0,0,0
120570061,0,0,0,0,0,0,0,0,0
120570062,0,0,0,0,0,0,0,0,0
120570063,0,0,0,0,0,0,634,349,277
120570064,0,0,0,0,0,0,0,0,0
120570065,0,0,0,0,0,0,1754,1057,681
120570066,0,0,0,0,0,0,1860,1317,516
120570067,0,0,0,0,0,0,954,626,314
120570068,0,0,0,0,0,0,617,371,241
120570069,0,0,0,0,0,0,1285,797,467
120570070,0,0,0,0,0,0,897,566,320
120570071,0,0,0,0,0,0,2167,1323,811
120570072,0,0,0,0,0,0,0,0,0
120570073,0,0,0,0,0,0,1441,978,448
120570074,0,0,0,0,0,0,1357,749,589
120570075,0,0,0,0,0,0,410,266,140
120570076,0,0,0,0,0,0,423,319,100
120570077,0,0,0,0,0,0,2184,1080,1077
120570078,0,0,0,0,0,0,541,345,194
120570079,0,0,0,0,0,0,0,0,0
120570080,0,0,0,0,0,0,408,400,7
120570081,0,0,0,0,0,0,854,777,72
120570082,0,0,0,0,0,0,2058,1886,162
120570083,0,0,0,0,0,0,1557,1410,138
120570084,0,0,0,0,0,0,55,36,19
120570085,0,0,0,0,0,0,2086,2026,59
120570086,0,0,0,0,0,0,1472,1275,187
120570087,0,0,0,0,0,0,1732,1490,234
120570088,0,0,0,0,0,0,1404,1114,277
120570089,0,0,0,0,0,0,2003,1919,76
120570090,0,0,0,0,0,0,2334,2291,38
120570091,0,0,0,0,0,0,1440,1368,69
120570092,0,0,0,0,0,0,2112,1986,119
120570093,0,0,0,0,0,0,1286,913,357
120570094,0,0,0,0,0,0,1408,973,413
120570095,0,0,0,0,0,0,303,248,53
120570096,0,0,0,0,0,0,590,519,67
120570097,0,0,0,0,0,0,801,701,95
120570098,0,0,0,0,0,0,1219,948,262
120570099,0,0,0,0,0,0,192,157,33
120570100,0,0,0,0,0,0,2363,1904,442
120570101,0,0,0,0,0,0,1370,1019,339
120570102,0,0,0,0,0,0,1420,1056,352
120570103,0,0,0,0,0,0,1021,898,116
120570104,0,0,0,0,0,0,1855,1354,491
120570105,0,0,0,0,0,0,2064,1658,394
120570106,0,0,0,0,0,0,1024,777,239
120570107,0,0,0,0,0,0,1693,924,758
120570108,0,0,0,0,0,0,0,0,0
120570109,0,0,0,0,0,0,77,42,34
120570110,0,0,0,0,0,0,1335,722,603
120570111,0,0,0,0,0,0,1709,914,786
120570112,0,0,0,0,0,0,841,450,387
120570113,0,0,0,0,0,0,1035,554,476
120570114,0,0,0,0,0,0,2493,1182,1301
120570115,0,0,0,0,0,0,1408,789,612
120570116,0,0,0,0,0,0,956,535,416
120570117,0,0,0,0,0,0,41,23,18
120570118,0,0,0,0,0,0,917,514,399
120570119,0,0,0,0,0,0,751,421,326
120570120,0,0,0,0,0,0,2,1,1
120570121,0,0,0,0,0,0,443,248,193
120570122,0,0,0,0,0,0,0,0,0
120570123,0,0,0,0,0,0,320,268,51
120570124,0,0,0,0,0,0,1558,880,669
120570125,0,0,0,0,0,0,1377,778,591
120570126,0,0,0,0,0,0,1000,565,430
120570127,0,0,0,0,0,0,312,176,134
120570128,0,0,0,0,0,0,1249,600,638
120570129,0,0,0,0,0,0,1202,577,614
120570130,0,0,0,0,0,0,1194,794,392
120570131,0,0,0,0,0,0,1345,662,672
120570132,0,0,0,0,0,0,1056,718,331
120570133,0,0,0,0,0,0,1786,1109,663
120570134,0,0,0,0,0,0,2134,1197,910
120570135,0,0,0,0,0,0,1829,876,937
120570136,0,0,0,0,0,0,94,45,48
120570137,0,0,0,0,0,0,242,116,124
120570138,0,0,0,0,0,0,1670,1012,643
120570139,0,0,0,0,0,0,272,165,105
120570140,0,0,0,0,0,0,2176,1551,608
120570141,0,0,0,0,0,0,1356,675,670
120570142,0,0,0,0,0,0,1425,717,700
120570143,0,0,0,0,0,0,1500,960,529
120570144,0,0,0,0,0,0,1440,867,562
120570145,0,0,0,0,0,0,405,242,159
120570146,0,0,0,0,0,0,697,465,228
120570147,0,0,0,0,0,0,2017,1151,847
120570148,0,0,0,0,0,0,423,251,169
120570149,0,0,0,0,0,0,2299,1180,1105
120570150,0,0,0,0,0,0,805,323,479
120570151,0,0,0,0,0,0,2069,1240,815
120570152,0,0,0,0,0,0,2015,1037,969
120570153,0,0,0,0,0,0,1614,977,623
120570154,0,0,0,0,0,0,1141,681,456
120570155,0,0,0,0,0,0,1472,861,605
120570156,0,0,0,0,0,0,1592,992,584
120570157,0,0,0,0,0,0,846,456,384
120570158,0,0,0,0,0,0,177,95,81
120570159,0,0,0,0,0,0,0,0,0
120570160,0,0,0,0,0,0,1976,1384,571
120570161,0,0,0,0,0,0,3408,1553,1846
120570162,0,0,0,0,0,0,1548,751,785
120570163,0,0,0,0,0,0,791,435,348
120570164,0,0,0,0,0,0,1793,1064,714
120570165,0,0,0,0,0,0,372,221,148
120570166,0,0,0,0,0,0,2779,1803,956
120570167,0,0,0,0,0,0,527,311,210
120570168,0,0,0,0,0,0,1052,621,420
120570169,0,0,0,0,0,0,410,242,164
120570170,0,0,0,0,0,0,238,141,95
120570171,0,0,0,0,0,0,793,374,413
120570172,0,0,0,0,0,0,1056,601,447
120570173,0,0,0,0,0,0,2218,931,1273
120570174,0,0,0,0,0,0,979,451,519
120570175,0,0,0,0,0,0,306,141,162
120570176,0,0,0,0,0,0,54,25,29
120570177,0,0,0,0,0,0,56,26,29
120570178,0,0,0,0,0,0,1644,692,944
120570179,0,0,0,0,0,0,38,16,22
120570180,0,0,0,0,0,0,96,40,55
120570181,0,0,0,0,0,0,1744,962,771
120570182,0,0,0,0,0,0,38,21,17
120570183,0,0,0,0,0,0,141,78,62
120570184,0,0,0,0,0,0,808,428,374
120570185,0,0,0,0,0,0,672,243,427
120570186,0,0,0,0,0,0,1366,571,789
120570187,0,0,0,0,0,0,1813,843,964
120570188,0,0,0,0,0,0,1156,523,626
120570189,0,0,0,0,0,0,0,0,0
120570190,0,0,0,0,0,0,1182,547,627
120570191,0,0,0,0,0,0,320,153,164
120570192,0,0,0,0,0,0,2208,1062,1130
120570193,0,0,0,0,0,0,144,69,74
120570194,0,0,0,0,0,0,399,199,198
120570195,0,0,0,0,0,0,1367,619,738
120570196,0,0,0,0,0,0,353,169,181
120570197,0,0,0,0,0,0,2098,1079,1008
120570198,0,0,0,0,0,0,1010,544,459
120570199,0,0,0,0,0,0,128,69,58
120570200,0,0,0,0,0,0,2370,1042,1315
120570201,0,0,0,0,0,0,121,53,67
120570202,0,0,0,0,0,0,943,352,584
120570203,0,0,0,0,0,0,3125,1231,1880
120570204,0,0,0,0,0,0,360,142,216
120570205,0,0,0,0,0,0,858,338,516
120570206,0,0,0,0,0,0,0,0,0
120570207,0,0,0,0,0,0,0,0,0
120570208,0,0,0,0,0,0,1914,578,1324
120570209,0,0,0,0,0,0,86,26,59
120570210,0,0,0,0,0,0,441,133,305
120570211,0,0,0,0,0,0,2084,747,1326
120570212,0,0,0,0,0,0,1995,731,1247
120570213,0,0,0,0,0,0,659,242,412
120570214,0,0,0,0,0,0,1593,733,849
120570215,0,0,0,0,0,0,992,451,535
120570216,0,0,0,0,0,0,817,462,346
120570217,0,0,0,0,0,0,865,488,367
120570218,0,0,0,0,0,0,1350,826,511
120570219,0,0,0,0,0,0,867,376,484
120570220,0,0,0,0,0,0,511,222,285
120570221,0,0,0,0,0,0,18,8,10
120570222,0,0,0,0,0,0,0,0,0
120570223,0,0,0,0,0,0,2084,811,1264
120570224,0,0,0,0,0,0,1134,418,714
120570225,0,0,0,0,0,0,790,313,468
120570226,0,0,0,0,0,0,1580,583,990
120570227,0,0,0,0,0,0,1406,642,749
120570228,0,0,0,0,0,0,862,361,496
120570229,0,0,0,0,0,0,586,274,307
120570230,0,0,0,0,0,0,1733,874,844
120570231,0,0,0,0,0,0,1189,1054,131
120570232,0,0,0,0,0,0,201,175,25
120570233,0,0,0,0,0,0,508,211,294
120570234,0,0,0,0,0,0,306,137,167
120570235,0,0,0,0,0,0,2834,2250,549
120570236,0,0,0,0,0,0,1484,1216,252
120570237,0,0,0,0,0,0,886,746,135
120570238,0,0,0,0,0,0,849,769,75
120570239,0,0,0,0,0,0,1043,535,497
120570240,0,0,0,0,0,0,466,239,222
120570241,0,0,0,0,0,0,1359,716,627
120570242,0,0,0,0,0,0,450,174,274
120570243,0,0,0,0,0,0,71,38,32
120570244,0,0,0,0,0,0,317,215,97
120570245,0,0,0,0,0,0,706,340,361
120570246,0,0,0,0,0,0,727,335,386
120570247,0,0,0,0,0,0,71,33,38
120570248,0,0,0,0,0,0,78,36,41
120570249,0,0,0,0,0,0,2,1,1
120570250,0,0,0,0,0,0,0,0,0
120570251,0,0,0,0,0,0,6,3,3
120570252,0,0,0,0,0,0,39,18,21
120570253,0,0,0,0,0,0,1612,674,919
120570254,0,0,0,0,0,0,161,67,92
120570255,0,0,0,0,0,0,101,42,58
120570256,0,0,0,0,0,0,56,23,32
120570257,0,0,0,0,0,0,1420,733,676
120570258,0,0,0,0,0,0,189,98,90
120570259,0,0,0,0,0,0,893,461,425
120570260,0,0,0,0,0,0,1355,588,755
120570261,0,0,0,0,0,0,939,355,580
120570262,0,0,0,0,0,0,291,116,171
120570263,0,0,0,0,0,0,1491,901,573
120570264,0,0,0,0,0,0,2269,1507,734
120570265,0,0,0,0,0,0,1480,609,857
120570266,0,0,0,0,0,0,280,115,162
120570267,0,0,0,0,0,0,2010,723,1272
120570268,0,0,0,0,0,0,908,348,554
120570269,0,0,0,0,0,0,1924,682,1222
120570270,0,0,0,0,0,0,85,30,54
120570271,0,0,0,0,0,0,138,49,88
120570272,0,0,0,0,0,0,2365,877,1458
120570273,0,0,0,0,0,0,0,0,0
120570274,0,0,0,0,0,0,739,577,155
120570275,0,0,0,0,0,0,515,402,110
120570276,0,0,0,0,0,0,118,74,43
120570277,0,0,0,0,0,0,377,195,175
120570278,0,0,0,0,0,0,2,1,1
120570279,0,0,0,0,0,0,482,424,56
120570280,0,0,0,0,0,0,2234,1933,288
120570281,0,0,0,0,0,0,715,608,104
120570282,0,0,0,0,0,0,636,428,204
120570283,0,0,0,0,0,0,889,610,275
120570284,0,0,0,0,0,0,138,74,62
120570285,0,0,0,0,0,0,201,109,90
120570286,0,0,0,0,0,0,779,494,276
120570287,0,0,0,0,0,0,0,0,0
120570288,0,0,0,0,0,0,651,411,237
120570289,0,0,0,0,0,0,894,371,520
120570290,0,0,0,0,0,0,735,409,320
120570291,0,0,0,0,0,0,710,265,442
120570292,0,0,0,0,0,0,289,108,180
120570293,0,0,0,0,0,0,53,20,33
120570294,0,0,0,0,0,0,6,2,4
120570295,0,0,0,0,0,0,1885,1089,774
120570296,0,0,0,0,0,0,342,156,184
120570297,0,0,0,0,0,0,181,67,110
120570298,0,0,0,0,0,0,11,4,7
120570299,0,0,0,0,0,0,664,221,434
120570300,0,0,0,0,0,0,313,233,76
120570301,0,0,0,0,0,0,159,118,39
120570302,0,0,0,0,0,0,974,723,237
120570303,0,0,0,0,0,0,657,410,242
120570304,0,0,0,0,0,0,1806,1163,627
120570305,0,0,0,0,0,0,1010,582,418
120570306,0,0,0,0,0,0,25,14,11
120570307,0,0,0,0,0,0,1565,861,689
120570308,0,0,0,0,0,0,1056,580,468
120570309,0,0,0,0,0,0,0,0,0
120570310,0,0,0,0,0,0,1631,840,770
120570311,0,0,0,0,0,0,1713,948,748
120570312,0,0,0,0,0,0,585,372,205
120570313,0,0,0,0,0,0,1502,774,720
120570314,0,0,0,0,0,0,2131,1145,975
120570315,0,0,0,0,0,0,1111,597,508
120570316,0,0,0,0,0,0,106,57,48
120570317,0,0,0,0,0,0,0,0,0
120570318,0,0,0,0,0,0,0,0,0
120570319,0,0,0,0,0,0,36,19,17
120570320,0,0,0,0,0,0,2108,1298,797
120570321,0,0,0,0,0,0,0,0,0
120570322,0,0,0,0,0,0,101,62,38
120570323,0,0,0,0,0,0,2430,885,1535
120570324,0,0,0,0,0,0,1878,684,1186
120570325,0,0,0,0,0,0,621,226,393
120570326,0,0,0,0,0,0,208,76,131
120570327,0,0,0,0,0,0,392,143,247
120570328,0,0,0,0,0,0,1,0,1
120570329,0,0,0,0,0,0,19,7,12
120570330,0,0,0,0,0,0,1146,281,856
120570331,0,0,0,0,0,0,531,132,393
120570332,0,0,0,0,0,0,935,239,689
120570333,0,0,0,0,0,0,790,189,594
120570334,0,0,0,0,0,0,1413,450,946
120570335,0,0,0,0,0,0,821,180,630
120570336,0,0,0,0,0,0,1249,724,516
120570337,0,0,0,0,0,0,178,87,91
120570338,0,0,0,0,0,0,946,315,623
120570339,0,0,0,0,0,0,1218,405,803
120570340,0,0,0,0,0,0,1921,667,1240
120570341,0,0,0,0,0,0,2264,761,1488
120570342,0,0,0,0,0,0,1873,1535,328
120570343,0,0,0,0,0,0,1405,588,809
120570344,0,0,0,0,0,0,409,176,230
120570345,0,0,0,0,0,0,2060,1093,950
120570346,0,0,0,0,0,0,2370,960,1380
120570347,0,0,0,0,0,0,321,124,192
120570348,0,0,0,0,0,0,14,5,9
120570349,0,0,0,0,0,0,7,3,4
120570350,0,0,0,0,0,0,2253,561,1675
120570351,0,0,0,0,0,0,412,150,261
120570352,0,0,0,0,0,0,47,17,30
120570353,0,0,0,0,0,0,1697,572,1106
120570354,0,0,0,0,0,0,909,251,654
120570355,0,0,0,0,0,0,327,75,249
120570356,0,0,0,0,0,0,1341,535,797
120570357,0,0,0,0,0,0,1266,349,911
120570358,0,0,0,0,0,0,1333,588,732
120570359,0,0,0,0,0,0,734,295,433
120570360,0,0,0,0,0,0,2749,1106,1620
120570361,0,0,0,0,0,0,1641,623,999
120570362,0,0,0,0,0,0,243,92,148
120570363,0,0,0,0,0,0,806,306,491
120570364,0,0,0,0,0,0,132,50,81
120570365,0,0,0,0,0,0,1832,605,1213
120570366,0,0,0,0,0,0,542,203,334
120570367,0,0,0,0,0,0,1414,587,815
120570368,0,0,0,0,0,0,314,116,196
120570369,0,0,0,0,0,0,353,130,220
120570370,0,0,0,0,0,0,1547,528,1010
120570371,0,0,0,0,0,0,109,33,75
120570372,0,0,0,0,0,0,2063,798,1251
120570373,0,0,0,0,0,0,1653,632,1016
120570374,0,0,0,0,0,0,1076,411,662
120570375,0,0,0,0,0,0,1927,518,1401
120570376,0,0,0,0,0,0,1092,372,713
120570377,0,0,0,0,0,0,1850,650,1193
120570378,0,0,0,0,0,0,2637,954,1668
120570379,0,0,0,0,0,0,143,52,90
120570380,0,0,0,0,0,0,2114,975,1123
120570381,0,0,0,0,0,0,786,332,443
120570382,0,0,0,0,0,0,2006,793,1201
120570383,0,0,0,0,0,0,2247,1090,1142
120570384,0,0,0,0,0,0,167,81,85
120570385,0,0,0,0,0,0,1808,770,1031
120570386,0,0,0,0,0,0,511,314,194
120570387,0,0,0,0,0,0,1090,476,607
120570388,0,0,0,0,0,0,728,318,405
120570389,0,0,0,0,0,0,2036,1218,804
120570390,0,0,0,0,0,0,2061,1232,814
120570391,0,0,0,0,0,0,2236,1184,1032
120570392,0,0,0,0,0,0,1124,686,426
120570393,0,0,0,0,0,0,675,392,276
120570394,0,0,0,0,0,0,1744,931,796
120570395,0,0,0,0,0,0,1166,692,458
120570396,0,0,0,0,0,0,1404,840,559
120570397,0,0,0,0,0,0,2166,1115,1029
120570398,0,0,0,0,0,0,992,641,343
120570399,0,0,0,0,0,0,0,0,0
120570400,0,0,0,0,0,0,0,0,0
120570401,0,0,0,0,0,0,2145,1447,686
120570402,0,0,0,0,0,0,3,1,2
120570403,0,0,0,0,0,0,1506,747,743
120570404,0,0,0,0,0,0,1576,634,928
120570405,0,0,0,0,0,0,507,318,180
120570406,0,0,0,0,0,0,1500,619,866
120570407,0,0,0,0,0,0,71,26,44
120570408,0,0,0,0,0,0,508,228,275
120570409,0,0,0,0,0,0,668,300,353
120570410,0,0,0,0,0,0,2369,1049,1298
120570411,0,0,0,0,0,0,370,164,203
120570412,0,0,0,0,0,0,474,210,260
120570413,0,0,0,0,0,0,1117,541,564
120570414,0,0,0,0,0,0,2440,1099,1328
120570415,0,0,0,0,0,0,1512,649,845
120570416,0,0,0,0,0,0,603,259,337
120570417,0,0,0,0,0,0,1305,586,705
120570418,0,0,0,0,0,0,102,46,55
120570419,0,0,0,0,0,0,525,236,283
